2024-01-31 23:25:55,556 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-interpolation-1.26.jar
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-sec-dispatcher-2.0.jar
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-utils-3.5.1.jar
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-file-3.5.3.jar
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-3.5.3.jar
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-shared-3.5.3.jar
2024-01-31 23:39:06,285 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-provider-api-3.5.3.jar
2024-01-31 23:39:06,288 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.3.jre [10])
2024-01-31 23:39:06,288 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\com.google.guava_32.1.3.jre.jar
2024-01-31 23:39:06,288 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.11 [515])
2024-01-31 23:39:06,289 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\slf4j.api_2.0.11.jar
2024-01-31 23:39:06,289 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2024-01-31 23:39:06,289 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Windows 10 Pro\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-01-31 23:39:06,289 [Worker-13: Launching mavenrun-d6fc6e05-704d-49c3-b461-85c5b1689839] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
